date,amount
2024-04-06 00:00:00,750.0
2024-04-11 00:00:00,50000.0
2024-04-12 00:00:00,100000.0
2024-04-12 00:00:00,1500.0
2024-04-12 00:00:00,100101.0
2024-04-12 00:00:00,86207.0
2024-04-12 00:00:00,400135.0
2024-04-13 00:00:00,100115.0
2024-04-16 00:00:00,2500.0
2024-04-16 00:00:00,60118.0
2024-04-16 00:00:00,332396.0
2024-04-16 00:00:00,5500.0
2024-04-17 00:00:00,41000.0
2024-04-17 00:00:00,750.0
2024-04-19 00:00:00,30000.0
2024-04-19 00:00:00,1500.0
2024-04-22 00:00:00,300000.0
2024-04-27 00:00:00,250000.0
2024-04-27 00:00:00,1000.0
2024-05-01 00:00:00,97090.0
2024-05-03 00:00:00,300000.0
2024-05-04 00:00:00,10000.0
2024-05-05 00:00:00,150000.0
2024-05-05 00:00:00,32000.0
2024-05-05 00:00:00,16000.0
2024-05-05 00:00:00,16000.0
2024-05-06 00:00:00,750.0
2024-05-08 00:00:00,239800.0
2024-05-09 00:00:00,59200.0
2024-05-11 00:00:00,16000.0
2024-05-16 00:00:00,2500.0
2024-05-16 00:00:00,5500.0
2024-05-18 00:00:00,200000.0
2024-05-18 00:00:00,800000.0
2024-05-19 00:00:00,900000.0
2024-05-21 00:00:00,99000.0
2024-05-22 00:00:00,2250.0
2024-05-25 00:00:00,200000.0
2024-05-26 00:00:00,750.0
2024-05-28 00:00:00,751900.0
2024-05-31 00:00:00,92954.0
2024-06-01 00:00:00,200000.0
2024-06-01 00:00:00,750.0
2024-06-05 00:00:00,150000.0
2024-06-07 00:00:00,100000.0
2024-06-07 00:00:00,1000.0
2024-06-08 00:00:00,200000.0
2024-06-10 00:00:00,750.0
2024-06-10 00:00:00,1000000.0
2024-06-10 00:00:00,200151.0
2024-06-14 00:00:00,750.0
2024-06-16 00:00:00,2500.0
2024-06-16 00:00:00,5500.0
2024-06-17 00:00:00,200000.0
2024-06-18 00:00:00,50155.0
2024-06-20 00:00:00,16900.0
2024-06-21 00:00:00,36959.0
2024-06-24 00:00:00,1000000.0
2024-06-24 00:00:00,250000.0
2024-06-26 00:00:00,200000.0
2024-06-28 00:00:00,100000.0
2024-06-29 00:00:00,200000.0
2024-06-30 00:00:00,1500.0
2024-07-02 00:00:00,200000.0
2024-07-02 00:00:00,239100.0
2024-07-02 00:00:00,200000.0
2024-07-02 00:00:00,10900.0
2024-07-04 00:00:00,10130.0
2024-07-04 00:00:00,10129.0
2024-07-06 00:00:00,750.0
2024-07-09 00:00:00,200000.0
2024-07-09 00:00:00,511500.0
2024-07-09 00:00:00,50000.0
2024-07-09 00:00:00,5000.0
2024-07-09 00:00:00,500000.0
2024-07-14 00:00:00,1500.0
2024-07-16 00:00:00,2500.0
2024-07-16 00:00:00,70112.0
2024-07-16 00:00:00,5500.0
2024-07-18 00:00:00,200000.0
2024-08-03 00:00:00,200000.0
2024-08-04 00:00:00,600000.0
2024-08-06 00:00:00,750.0
2024-08-10 00:00:00,100000.0
2024-08-10 00:00:00,750.0
2024-08-14 00:00:00,100000.0
2024-08-14 00:00:00,100000.0
2024-08-15 00:00:00,4245000.0
2024-08-15 00:00:00,2000.0
2024-08-16 00:00:00,2500.0
2024-08-16 00:00:00,200000.0
2024-08-16 00:00:00,5500.0
2024-08-18 00:00:00,750.0
2024-08-22 00:00:00,750.0
2024-09-06 00:00:00,350000.0
2024-09-06 00:00:00,2000.0
2024-09-06 00:00:00,600000.0
2024-09-10 00:00:00,1500.0
2024-09-16 00:00:00,2500.0
2024-09-16 00:00:00,5500.0
2024-09-19 00:00:00,250131.0
2024-09-24 00:00:00,96300.0
2024-09-27 00:00:00,200000.0
2024-10-01 00:00:00,300000.0
2024-10-08 00:00:00,1000000.0
2024-10-08 00:00:00,200000.0
2024-10-10 00:00:00,750.0
2024-10-14 00:00:00,750.0
2024-10-16 00:00:00,2500.0
2024-10-16 00:00:00,5500.0
2024-10-25 00:00:00,200000.0
2024-10-29 00:00:00,300000.0
2024-11-01 19:06:10,360000.0
2024-11-03 12:53:18,1000000.0
2024-11-05 06:17:11,700000.0
2024-11-10 08:21:02,3000.0
2024-11-16 00:00:00,2500.0
2024-11-16 23:59:59,5500.0
